EMIS,District,CMC,Circuit, School: ,District: ,POD Number,Date Received,Item Description,Serial Number
148333.0,Umgungundlovu,Umsunduzi,Edendale,Georgetown Secondary School,Umgungundlovu,-,2022-08-04,Lenovo Teacher Laptop,SPF3E3217
148333.0,Umgungundlovu,Umsunduzi,Edendale,Georgetown Secondary School,Umgungundlovu,-,2022-08-04,Lenovo Teacher Laptop,SPF3F258F
148333.0,Umgungundlovu,Umsunduzi,Edendale,Georgetown Secondary School,Umgungundlovu,-,2022-08-04,Lenovo Teacher Laptop,SPF3DWCKW
148333.0,Umgungundlovu,Umsunduzi,Edendale,Georgetown Secondary School,Umgungundlovu,-,2022-08-04,Lenovo Teacher Laptop,SPF3F2GBQ
148333.0,Umgungundlovu,Umsunduzi,Edendale,Georgetown Secondary School,Umgungundlovu,-,2022-08-04,Lenovo Teacher Laptop,SPF3F2C5Z
148333.0,Umgungundlovu,Umsunduzi,Edendale,Georgetown Secondary School,Umgungundlovu,-,2022-08-04,Lenovo Teacher Laptop,SPF3F28CE
148333.0,Umgungundlovu,Umsunduzi,Edendale,Georgetown Secondary School,Umgungundlovu,-,2022-08-04,Lenovo Teacher Laptop,SPF3E3HXB
148333.0,Umgungundlovu,Umsunduzi,Edendale,Georgetown Secondary School,Umgungundlovu,-,2022-08-04,Lenovo Teacher Laptop,SPF3E3WKY
148333.0,Umgungundlovu,Umsunduzi,Edendale,Georgetown Secondary School,Umgungundlovu,-,2022-08-04,Lenovo Teacher Laptop,SPF3FP6MY
148333.0,Umgungundlovu,Umsunduzi,Edendale,Georgetown Secondary School,Umgungundlovu,-,2022-08-04,Lenovo Teacher Laptop,SPF3E403R
148333.0,Umgungundlovu,Umsunduzi,Edendale,Georgetown Secondary School,Umgungundlovu,-,2022-08-04,Lenovo Teacher Laptop,SPF3DWAJQ
148333.0,Umgungundlovu,Umsunduzi,Edendale,Georgetown Secondary School,Umgungundlovu,-,2022-08-04,Lenovo Teacher Laptop,SPF3FCY9W
148333.0,Umgungundlovu,Umsunduzi,Edendale,Georgetown Secondary School,Umgungundlovu,-,2022-08-04,Lenovo Teacher Laptop,SPF3E3HWP
148333.0,Umgungundlovu,Umsunduzi,Edendale,Georgetown Secondary School,Umgungundlovu,-,2022-08-04,Lenovo Teacher Laptop,SPF3ESA2E
148333.0,Umgungundlovu,Umsunduzi,Edendale,Georgetown Secondary School,Umgungundlovu,-,2022-08-04,Lenovo Teacher Laptop,SPF3FAVFL
148333.0,Umgungundlovu,Umsunduzi,Edendale,Georgetown Secondary School,Umgungundlovu,-,2022-08-04,Ultra Short Throw Bracket,X8YD1367291
148333.0,Umgungundlovu,Umsunduzi,Edendale,Georgetown Secondary School,Umgungundlovu,-,2024-09-27,Ultra Short Throw Projector,X8W81Y00931
148333.0,Umgungundlovu,Umsunduzi,Edendale,Georgetown Secondary School,Umgungundlovu,-,2024-09-27,Whiteboards,
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,6,2022-09-13,Charging Trolley,
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,ViewSonic Data Projector,VOR221002472
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,ViewSonic Data Projector,VOR221002513
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,ViewSonic Data Projector,VOR221002610
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,ViewSonic Data Projector,VOR221002520
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,ViewSonic Data Projector,VOR221002190
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,ViewSonic Data Projector,VOR221002648
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,ViewSonic Data Projector,VOR221002462
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,ViewSonic Data Projector,VOR221002616
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,HDMI Cable,
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,5,2022-09-02,Pen Trays,
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,Ultra Short Throw Projector,X8VX1401393
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,Ultra Short Throw Setting Plate,V12HA06A06
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,6,2022-09-13,Whiteboard Markers,
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA002210198873400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA0022101A1383400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA002210197883400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA002210193883400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA002210198183400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA002210193153400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA0022101A0113400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA0022101A4383400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA0022101A0933400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA002210192753400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA002210193173400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA002210190803400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA0022101C5083400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA002210194843400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA0022101A2983400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA002210193413400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA002210198843400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA0022101A2013400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA002210196363400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA002210191CC3400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA0022101A23A3400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA0022101923A3400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA0022101A2773400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA00221019CE23400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA00221019C383400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA00221019CE93400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA002210196403400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA002210196043400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA00221019CC93400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA002210195583400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA002210195C13400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA002210196383400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA00221019C593400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA0022101963A3400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA002210196423400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA00221019CD33400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA002210196093400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA002210195593400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA00221019CD23400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2022-04-08,15 Acer Learner Laptop,NXADDEA002210195543400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,Ultra Link Projector Bracket,
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,Interactive Flat Panel Screen,
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2023-04-24,Whiteboard,
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,15 Acer Teacher Laptop,NXADDEA002210190083400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,15 Acer Teacher Laptop,NXADDEA002210184923400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,15 Acer Teacher Laptop,NXADDEA002210195003400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,15 Acer Teacher Laptop,NXADDEA002210194803400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,15 Acer Teacher Laptop,NXADDEA002210193023400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,15 Acer Teacher Laptop,NXADDEA002210191403400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,15 Acer Teacher Laptop,NXADDEA002210198993400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,15 Acer Teacher Laptop,NXADDEA002210140083400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,15 Acer Teacher Laptop,NXADDEA002210197753400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,15 Acer Teacher Laptop,NXADDEA002210191043400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,15 Acer Teacher Laptop,NXADDEA002210198053400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,15 Acer Teacher Laptop,NXADDEA002210190093400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,15 Acer Teacher Laptop,NXADDEA002210148DF3400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,15 Acer Teacher Laptop,NXADDEA002210190F93400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,15 Acer Teacher Laptop,NXADDEA002210193093400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,15 Acer Teacher Laptop,NXADDEA002210198093400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,15 Acer Teacher Laptop,NXADDEA002210194083400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,15 Acer Teacher Laptop,NXADDEA002210198843400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,15 Acer Teacher Laptop,NXADDEA0022101903F3400
425389.0,Harry Gwala,Umzimkhulu,Rietvlei,Ginyiqhinga Secondary School,Harry Gwala,-,2024-09-27,15 Acer Teacher Laptop,NXADDEA002210196243400
152218.0,Ilembe,Stanger,Umhlali,Groutville High School, Ilembe,13,2022-12-06,Acer Data Projector,MRJR71100N146024155910
152218.0,Ilembe,Stanger,Umhlali,Groutville High School, Ilembe,13,2022-12-06,Projector Bracket,
152218.0,Ilembe,Stanger,Umhlali,Groutville High School, Ilembe,13,2022-12-06,20M HDMI Cable,
152218.0,Ilembe,Stanger,Umhlali,Groutville High School, Ilembe,-,2022-06-15,Epson Ultra Short Throw Projector Bracket,X8YD1365541
152218.0,Ilembe,Stanger,Umhlali,Groutville High School, Ilembe,-,2022-06-15,Epson Ultra Short Throw Projector,X8VX1401521
152218.0,Ilembe,Stanger,Umhlali,Groutville High School, Ilembe,-,2022-06-01,Matt White Boards,
152218.0,Ilembe,Stanger,Umhlali,Groutville High School, Ilembe,-,2014-06-22,Pen trays,
152218.0,Ilembe,Stanger,Umhlali,Groutville High School, Ilembe,-,-,Whiteboard liquid cleaner,
152218.0,Ilembe,Stanger,Umhlali,Groutville High School, Ilembe,-,2024-09-27,Whiteboard Eraser,
152218.0,Ilembe,Stanger,Umhlali,Groutville High School, Ilembe,-,2024-09-27,Whiteboard Markers,
152218.0,Ilembe,Stanger,Umhlali,Groutville High School, Ilembe,8,2022-06-01,LENOVO - TEACHER LAPTOP,(83 unique serials)
152218.0,Ilembe,Stanger,Umhlali,Groutville High School, Ilembe,-,2022-06-28,LENOVO - LEARNER LAPTOP,(40 unique serials)
152218.0,Ilembe,Stanger,Umhlali,Groutville High School, Ilembe,9,2025-07-22,Projector Brackets,
152218.0,Ilembe,Stanger,Umhlali,Groutville High School, Ilembe,-,2022-09-16,HDMI Cables,
152218.0,Ilembe,Stanger,Umhlali,Groutville High School, Ilembe,-,2024-09-27,Interactive Flat Smart Screen,
152218.0,Ilembe,Stanger,Umhlali,Groutville High School, Ilembe,-,2022-09-07,Epson H971B Data Projector,(38 unique serials)
152218.0,Ilembe,Stanger,Umhlali,Groutville High School, Ilembe,-,2024-09-27,20M Extension Cable,
152218.0,Ilembe,Stanger,Umhlali,Groutville High School, Ilembe,-,2024-09-27,Cattle Cord,
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002464
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002479
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002468
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002477
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002481
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002464
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002507
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002609
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002595
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002624
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002478
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002511
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002482
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002519
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002627
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002630
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002499
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002652
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002638
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002636
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002496
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002469
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002632
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002593
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002646
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,-,ViewSonic Data Projector,VOR220002515
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,9,2022-09-08,Interactive Flat Panel - Screen,
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,2024-09-27,HDMI Cables,
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,6,-,Ultra Link Projector Brackets,
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,3,-,Ultra Short Throw,X8W81Y01844
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,4,2022-10-20,Ultra Short Throw Setting Plate,V12HA06A06
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,6,2022-09-13,Projection Whiteboards,
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,6,2022-09-13,Pen Trays,
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,6,2022-09-13,Whiteboard Markers,
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,14,2022-09-27,Laptop charging Trolley,
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,2021-09-22,Teacher Acer Laptop,NXADDEA002210192883400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,2021-09-22,Teacher Acer Laptop,NXADDEA002210192883400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,2021-09-22,Teacher Acer Laptop,NXADDEA002210191443400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,2021-09-22,Teacher Acer Laptop,NXADDEA002210196583400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,2021-09-22,Teacher Acer Laptop,NXADDEA002210192DF3400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,2021-09-22,Teacher Acer Laptop,NXADDEA002210199063400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,2021-09-22,Teacher Acer Laptop,NXADDEA002210198F53400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,2021-09-22,Teacher Acer Laptop,NXADDEA002210199503400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,2021-09-22,Teacher Acer Laptop,NXADDEA002210199C73400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,2021-09-22,Teacher Acer Laptop,NXADDEA002210199D03400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,2021-09-22,Teacher Acer Laptop,NXADDEA0022101964D3400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,2021-09-22,Teacher Acer Laptop,NXADDEA002210193653400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,2021-09-22,Teacher Acer Laptop,NXADDEA0022101964F3400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,2021-09-22,Teacher Acer Laptop,NXADDEA002210196533400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,2021-09-22,Teacher Acer Laptop,NXADDEA002210198EA3400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,2021-09-22,Teacher Acer Laptop,NXADDEA002210198AF3400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,2021-09-22,Teacher Acer Laptop,NXADDEA002210190B03400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,2021-09-22,Teacher Acer Laptop,NXADDEA002210196603400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,2021-09-22,Teacher Acer Laptop,NXADDEA002210192963400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,2021-09-22,Teacher Acer Laptop,NXADDEA002210192BC3400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,2021-09-22,Teacher Acer Laptop,NXADDEA002210195633400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,-,2021-09-22,Teacher Acer Laptop,NXADDEA002210190CB3400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,10,-,Learner Acer Laptop,NXADDEA002210199603400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,10,-,Learner Acer Laptop,NXADDEA002210195243400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,10,-,Learner Acer Laptop,NXADDEA002210198883400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,10,-,Learner Acer Laptop,NXADDEA002210141503400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,10,-,Learner Acer Laptop,NXADDEA002210144933400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,10,-,Learner Acer Laptop,NXADDEA002210196243400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,10,-,Learner Acer Laptop,NXADDEA002210192273400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,10,-,Learner Acer Laptop,NXADDEA002210196463400
319828.0,King Cetshwayo,Umhlathuze,Mthunzini,Isandlwana High School,King Cetshwayo,10,-,Learner Acer Laptop,NXADDEA002210199933400
